,wind_deg,wind_speed,humidity,pressure,temp_max,temp_min,feels_like,dew_point,temp,weather_description
3265,160,5.7,73,1021,7.01,6.1,2.97,2.05,6.54,1
3266,150,2.6,92,1016,9.4,8.66,7.56,7.76,8.99,1
3267,230,4.1,80,1012,12.2,10.4,10.13,7.59,10.9,1
3268,0,0.0,56,1020,11.1,8.52,9.48,1.15,9.48,1
3269,100,2.1,79,1024,8.47,7.96,6.97,4.75,8.17,1
3270,0,0.0,96,1006,12.03,9.4,10.72,10.44,11.05,3
3271,290,5.7,63,1002,11.1,10.44,9.4,3.9,10.64,1
3272,130,3.6,67,1024,4.4,2.62,0.05,-1.96,3.32,1
3273,100,3.1,96,1009,10.0,8.83,7.86,8.9,9.51,2
3274,320,5.1,62,1004,6.1,5.65,2.27,-0.82,5.78,1
3275,260,8.2,36,1017,2.08,1.27,-4.15,-10.47,1.73,1
3276,230,5.7,51,1032,2.8,-0.01,-3.87,-7.0,1.13,1
3277,220,5.7,58,1018,10.79,10.0,9.05,2.54,10.44,1
3278,240,7.2,89,1013,15.0,13.27,13.38,11.86,13.64,1
3279,60,4.6,96,1024,10.38,8.9,7.62,9.29,9.9,2
3280,230,4.6,81,1017,18.3,15.76,16.51,13.4,16.67,1
3281,220,3.1,71,1021,13.9,12.6,12.23,7.89,13.02,1
3282,150,2.6,70,1033,7.9,7.2,5.89,2.48,7.59,1
3283,0,0.0,95,1010,10.62,7.8,8.88,8.12,8.88,2
3284,30,6.7,42,1037,-1.1,-1.73,-7.5,-11.38,-1.34,1
3285,350,5.1,96,1019,1.97,-2.8,-4.47,-0.14,0.4,2
3286,90,1.5,95,1026,1.29,-1.1,-1.75,-0.62,0.0,2
3287,270,5.7,57,1016,5.6,4.02,0.57,-2.78,4.64,1
3288,240,5.7,59,1013,3.3,2.6,-1.44,-3.7,3.05,1
3289,270,6.2,49,1014,1.78,0.97,-3.83,-7.27,1.35,1
3290,250,3.1,52,1009,3.9,2.21,-0.18,-5.36,2.83,1
3291,330,6.2,54,1023,-5.02,-7.73,-13.3,-13.25,-6.3,1
3292,220,3.6,32,1036,-4.4,-7.0,-11.08,-18.44,-5.82,1
3293,220,5.7,24,1029,2.2,0.14,-4.26,-15.65,0.82,1
3294,350,2.1,45,1026,1.7,-2.84,-3.82,-10.35,-1.06,1
3295,70,6.2,73,1025,4.4,3.53,-0.48,-0.36,3.98,1
3296,0,0.0,95,1024,5.26,3.84,4.5,3.77,4.5,2
3297,210,7.7,93,992,14.4,13.07,13.41,12.46,13.57,1
3298,270,9.3,37,1016,-1.22,-2.18,-8.68,-13.1,-1.68,1
3299,150,6.7,75,1004,2.23,0.67,-3.91,-2.19,1.46,4
3300,260,8.8,37,1012,-4.13,-5.03,-11.54,-15.72,-4.54,1
3301,230,6.2,50,1015,-2.2,-3.62,-9.29,-10.93,-2.94,1
3302,110,2.6,75,1013,3.9,1.97,0.54,-0.81,3.08,1
3303,180,2.6,92,1003,2.44,1.68,-0.59,0.97,2.13,1
3304,340,3.6,72,1006,0.66,-0.6,-3.79,-3.78,0.17,4
3305,270,8.8,35,1006,-4.96,-5.68,-12.25,-16.97,-5.25,1
3306,300,8.2,45,1010,-5.0,-6.53,-12.86,-14.83,-5.86,1
3307,290,7.7,40,1017,-1.7,-2.12,-8.62,-12.4,-1.86,1
3308,310,6.7,38,1019,-2.44,-3.13,-9.37,-13.83,-2.8,1
3309,340,5.1,40,1022,-1.54,-2.2,-7.23,-12.35,-1.8,1
3310,350,8.2,91,1009,-0.98,-5.6,-10.05,-4.16,-3.05,4
3311,280,2.1,31,1015,1.1,-0.03,-2.13,-13.21,0.38,1
3312,160,4.6,74,1027,0.84,-0.32,-4.58,-3.54,0.08,1
3313,220,7.7,65,1011,8.06,7.2,3.78,1.55,7.71,1
3314,280,6.7,39,1018,4.4,2.69,-1.71,-8.39,3.18,1
3315,190,3.6,75,1010,2.06,1.26,-2.06,-2.08,1.59,1
3316,280,4.6,75,999,2.34,2.07,-1.92,-1.54,2.22,1
3317,200,6.7,53,1015,3.14,2.67,-2.16,-5.14,2.83,1
3318,210,5.1,53,1010,8.9,7.46,4.97,-0.92,7.94,1
3319,310,4.1,42,1014,10.0,8.84,7.19,-2.54,9.38,1
3320,170,3.1,64,1029,4.05,3.25,0.75,-2.27,3.6,1
3321,210,7.7,90,1016,13.3,11.41,11.61,10.41,12.0,2
3322,310,4.1,45,1018,9.46,8.86,6.87,-1.93,9.12,1
3323,310,7.2,63,1020,-0.47,-1.56,-7.26,-6.44,-0.98,1
3324,220,6.7,74,1026,0.52,-0.4,-5.83,-3.65,-0.04,1
3325,70,4.6,67,1020,3.3,1.58,-1.83,-2.83,2.29,1
3326,340,6.2,84,1009,-4.79,-6.7,-12.8,-7.81,-5.8,4
3327,320,3.1,62,1003,-1.7,-3.64,-6.98,-8.39,-2.82,1
3328,220,3.6,78,1003,1.7,0.75,-2.58,-1.98,1.16,1
3329,280,10.8,40,1013,-7.64,-9.17,-15.5,-18.54,-8.5,1
3330,180,4.6,49,1017,-5.6,-6.58,-12.26,-14.13,-6.1,1
3331,290,8.8,37,1019,-14.04,-15.19,-21.58,-24.95,-14.58,1
3332,300,5.7,30,1032,-12.2,-14.7,-20.78,-26.31,-13.78,1
3333,130,3.1,71,1032,-4.25,-6.16,-9.79,-9.09,-5.15,4
3334,180,9.8,96,998,12.14,10.6,11.56,11.2,11.82,2
3335,330,5.7,56,1017,3.28,2.19,-1.72,-4.49,2.83,1
3336,330,5.1,38,1032,-1.08,-1.8,-6.65,-12.49,-1.34,1
3337,190,6.2,51,1028,1.85,1.02,-3.78,-6.78,1.39,1
3338,200,5.1,51,1009,10.99,9.56,8.72,0.62,10.3,1
3339,310,5.1,49,1014,8.3,7.29,4.63,-2.08,7.67,1
3340,90,2.1,55,1025,1.65,0.9,-1.21,-6.09,1.17,1
3341,90,8.8,69,1031,2.36,1.98,-3.76,-2.56,2.19,2
3342,60,4.6,100,1008,10.65,4.4,5.66,8.32,8.32,2
3343,250,10.3,79,990,8.98,8.29,4.34,5.21,8.64,2
3344,320,9.8,23,1012,-0.6,-1.23,-7.88,-17.52,-0.88,1
3345,230,7.2,39,1014,1.7,0.81,-4.48,-10.01,1.18,1
3346,220,9.3,42,1009,10.0,8.44,5.32,-2.68,9.21,1
3347,280,9.8,37,1006,9.41,9.08,5.26,-4.15,9.25,1
3348,130,6.7,61,1018,3.55,2.89,-1.76,-3.23,3.14,1
3349,280,7.7,42,1009,0.6,-0.36,-6.01,-10.02,0.15,1
3350,0,3.1,24,1024,0.0,-1.65,-4.97,-17.3,-1.15,1
3351,350,5.7,88,1019,0.01,-1.38,-6.13,-2.2,-0.66,4
3352,130,3.1,49,1023,0.32,-0.33,-3.66,-8.45,-0.06,1
3353,140,3.6,56,1026,1.7,1.1,-2.41,-5.77,1.3,1
3354,240,2.6,45,1017,10.0,6.51,5.63,-3.34,7.37,1
3355,150,3.6,76,1021,8.05,6.1,4.49,3.03,6.96,1
3356,210,7.2,39,1013,18.89,15.46,16.11,3.24,17.31,1
3357,250,4.6,86,1011,16.1,13.22,14.28,12.22,14.53,2
3358,0,0.0,82,1023,9.41,6.1,8.48,5.59,8.48,1
3359,220,8.8,48,1014,11.95,9.82,9.34,0.37,10.94,1
3360,0,0.0,47,1020,11.78,9.95,9.25,0.02,10.88,1
3361,90,7.2,85,1022,4.4,3.52,-0.9,1.67,3.96,2
3362,360,7.2,100,1009,7.87,6.1,3.46,7.34,7.34,2
3363,120,2.6,92,1011,8.97,6.7,6.46,6.85,8.07,1
3364,240,6.7,47,1006,10.6,9.17,6.65,-0.93,9.71,1
3365,290,4.6,65,1010,6.7,5.71,3.07,0.16,6.24,1
3366,320,5.7,22,1020,3.9,2.8,-0.96,-14.57,3.43,1
3367,80,5.7,66,1019,0.85,0.36,-4.46,-4.39,0.66,1
3368,320,4.6,26,1007,6.1,4.85,1.96,-11.26,5.34,1
3369,230,4.6,36,1016,7.8,6.84,4.23,-6.12,7.17,1
3370,70,5.1,70,1020,8.71,6.1,4.52,2.47,7.58,1
3371,60,6.7,92,1019,3.54,2.69,-1.73,1.99,3.16,2
3372,300,2.6,92,1012,10.08,7.2,7.66,7.85,9.08,2
3373,120,3.6,75,1031,2.64,1.93,-1.14,-1.44,2.34,1
3374,110,5.7,79,1026,5.54,3.9,0.52,1.28,4.6,1
3375,300,3.6,88,997,6.1,5.3,2.9,3.83,5.66,1
3376,320,7.2,41,1016,6.46,5.88,1.85,-5.47,6.09,1
3377,190,7.2,51,1021,9.47,7.2,4.59,-1.15,8.22,1
3378,200,7.7,61,1011,16.8,14.87,14.97,8.26,15.75,1
3379,220,6.7,77,999,17.64,15.22,16.28,12.52,16.56,1
3380,220,5.7,83,994,8.3,7.14,4.22,4.83,7.53,2
3381,270,7.2,40,1013,-0.03,-0.89,-6.63,-11.14,-0.49,1
3382,350,6.2,79,1017,-2.07,-3.31,-8.97,-5.47,-2.69,4
3383,330,4.6,28,1026,1.1,-0.4,-4.29,-14.38,0.31,1
3384,190,6.2,59,1021,3.94,3.64,-0.66,-3.04,3.84,1
3385,180,7.7,89,996,12.64,11.7,11.8,10.44,12.2,2
3386,280,6.7,44,1004,6.7,6.08,2.31,-4.46,6.32,1
3387,50,3.1,64,1009,5.2,3.9,1.95,-1.43,4.6,1
3388,250,4.6,19,1025,7.8,5.91,3.34,-13.87,6.45,1
3389,190,6.2,59,1018,12.8,11.46,10.93,4.36,12.12,1
3390,330,9.3,44,1021,10.6,8.63,5.18,-2.21,9.1,1
3391,100,3.6,70,1028,7.06,5.0,3.67,1.23,6.29,1
3392,110,1.5,61,1028,6.65,5.0,4.98,-0.91,5.91,1
3393,50,3.6,40,1030,10.81,8.9,7.85,-2.85,9.72,1
3394,0,0.0,60,1032,9.37,7.2,8.44,1.13,8.44,1
3395,120,3.6,47,1025,12.78,9.81,9.54,0.26,11.14,1
3396,90,5.1,55,1022,11.31,8.9,8.52,1.41,10.03,1
3397,0,0.0,73,1017,12.7,7.8,10.28,6.55,11.2,1
3398,130,3.6,51,1023,11.67,8.9,8.43,0.37,10.04,1
3399,220,6.7,27,1013,20.0,16.12,15.96,-1.53,17.45,1
3400,290,2.6,78,1010,18.81,16.69,17.65,13.9,17.78,1
3401,0,0.0,59,1012,13.71,12.19,11.97,5.25,13.07,1
3402,100,3.1,58,1018,10.63,8.3,8.08,1.83,9.69,1
3403,140,2.6,60,1013,13.8,11.7,11.61,5.16,12.72,1
3404,10,5.1,85,1011,3.82,2.8,-0.5,1.29,3.57,1
3405,210,8.2,46,1009,13.02,11.05,10.5,0.79,12.04,1
3406,200,7.7,49,1018,9.9,8.68,5.78,-0.8,9.25,1
3407,130,6.2,53,1020,9.32,7.9,5.17,-0.53,8.42,1
3408,160,5.1,50,1024,11.38,9.86,9.18,0.75,10.74,1
3409,170,4.6,70,1023,7.73,6.97,4.52,2.29,7.4,2
3410,360,4.1,88,1013,10.25,9.07,7.55,7.78,9.67,2
3411,80,2.6,80,1012,9.12,7.97,7.05,5.31,8.56,2
3412,40,5.7,88,1010,7.39,6.7,3.73,5.29,7.14,2
3413,30,6.7,91,1007,7.9,6.97,3.84,6.14,7.51,2
3414,100,5.1,85,1014,9.55,7.97,6.1,6.46,8.84,2
3415,70,1.5,98,1008,9.78,7.97,8.57,8.75,9.05,2
3416,290,9.3,31,1007,13.97,12.44,11.31,-3.19,13.13,1
3417,310,6.7,23,1016,15.0,13.21,12.19,-5.94,14.12,1
3418,230,4.6,29,1018,19.4,16.35,16.21,-0.53,17.63,1
3419,80,1.5,58,1018,18.87,15.73,16.34,8.74,17.06,1
3420,170,4.6,44,1017,19.47,16.93,17.14,5.69,18.12,1
3421,210,4.6,93,1007,17.58,16.21,17.11,15.79,16.93,2
3422,210,8.8,48,1002,20.25,18.28,18.66,8.13,19.41,1
3423,280,9.8,40,1007,10.86,9.97,8.6,-2.27,10.45,1
3424,290,7.7,32,1015,13.52,12.57,11.22,-2.89,13.03,1
3425,260,4.1,34,1017,18.97,16.92,16.62,1.82,17.89,1
3426,120,3.6,54,1020,13.34,11.84,11.38,3.59,12.65,1
3427,50,3.1,66,1019,14.44,12.45,12.39,7.07,13.28,2
3428,190,4.6,55,1022,19.0,17.15,17.29,8.84,18.0,1
3429,190,4.6,47,1015,17.63,15.68,15.61,5.31,16.66,1
3430,80,2.1,81,1011,15.1,11.97,13.32,10.57,13.77,1
3431,0,0.0,67,1012,18.43,16.3,16.78,11.07,17.25,1
3432,20,3.1,93,1014,13.46,11.7,12.53,11.67,12.77,1
3433,280,5.1,28,1014,28.97,24.35,26.49,6.52,26.49,1
3434,60,3.1,81,1018,23.52,15.97,20.07,16.55,19.91,1
3435,70,2.1,86,1017,24.03,15.0,22.28,19.35,21.8,1
3436,210,4.6,54,1017,28.97,25.48,28.42,17.53,27.67,1
3437,60,3.1,91,1022,14.47,11.97,12.87,11.7,13.13,2
3438,220,8.2,89,1012,22.58,20.56,21.94,19.53,21.42,1
3439,260,4.6,31,1012,27.97,24.24,25.23,7.4,25.79,1
3440,80,3.6,75,1023,17.95,14.97,16.25,12.14,16.58,1
3441,110,5.1,93,1021,15.85,13.9,14.6,13.53,14.65,2
3442,210,3.6,73,1016,20.97,18.52,19.59,14.69,19.66,1
3443,90,1.5,72,1014,21.63,18.76,19.96,14.82,20.02,1
3444,140,3.1,97,1004,18.35,16.7,18.0,17.17,17.65,2
3445,230,4.6,42,1002,26.1,23.57,24.33,10.95,24.71,1
3446,140,3.6,64,996,22.62,20.79,21.67,14.67,21.77,1
3447,290,8.2,52,1000,18.3,16.87,16.66,7.55,17.5,1
3448,320,9.3,41,1007,17.3,16.37,15.68,3.55,16.87,1
3449,90,3.1,58,1015,18.54,16.97,17.08,9.38,17.74,1
3450,230,6.2,87,1007,17.2,15.66,16.32,14.19,16.36,1
3451,310,8.8,50,1005,15.28,13.97,13.58,4.43,14.74,1
3452,280,5.7,44,1005,20.97,18.49,18.41,6.74,19.28,1
3453,130,3.1,52,1012,22.69,18.9,20.71,10.95,21.18,1
3454,320,6.2,24,1010,26.97,23.01,24.06,2.96,24.89,1
3455,90,3.6,57,1007,23.78,20.39,21.55,12.93,21.82,1
3456,210,6.2,43,1016,22.97,20.2,21.02,8.56,21.67,1
3457,100,5.1,83,1026,20.49,16.7,18.65,15.63,18.57,1
3458,200,6.2,47,1025,22.56,19.89,20.45,9.33,21.06,1
3459,190,5.7,57,1013,24.8,21.24,22.73,13.94,22.9,1
3460,270,6.7,31,1007,26.1,24.64,24.87,7.11,25.46,1
3461,280,4.1,34,1011,23.97,20.75,21.84,5.99,22.63,1
3462,10,3.1,80,1010,23.21,18.97,21.54,17.68,21.27,1
3463,160,3.6,52,1020,22.19,19.81,20.41,10.7,20.91,1
3464,100,3.6,72,1023,21.86,17.8,19.81,14.7,19.89,1
3465,190,5.7,44,1020,25.46,22.72,23.62,11.02,24.01,1
3466,200,6.7,68,1016,24.01,21.97,23.13,16.78,23.0,1
3467,190,3.6,73,1014,23.58,21.88,23.01,17.68,22.77,1
3468,80,2.6,70,1011,23.79,21.7,22.93,17.02,22.77,1
3469,130,3.1,64,1015,25.7,21.97,24.14,16.78,24.01,1
3470,190,3.1,74,1012,23.03,22.46,23.01,17.88,22.75,2
3471,290,7.7,34,1014,23.97,22.44,22.33,6.38,23.08,1
3472,240,5.7,33,1015,26.1,23.78,23.92,7.23,24.55,1
3473,240,7.2,38,1013,27.2,25.04,26.26,10.83,26.26,1
3474,80,1.5,83,1008,26.06,20.6,24.35,20.69,23.75,1
3475,0,2.6,51,1009,30.12,27.42,29.1,17.36,28.47,1
3476,60,2.6,93,1008,23.86,15.97,21.65,19.88,21.06,2
3477,70,4.1,79,1013,17.86,16.7,17.23,13.69,17.37,1
3478,70,4.1,83,1013,16.78,15.97,16.24,13.49,16.38,2
3479,40,2.1,89,1014,17.71,15.97,17.0,15.11,16.93,2
3480,60,2.1,67,1018,22.71,18.97,20.95,14.68,21.04,1
3481,220,4.6,38,1017,27.97,24.61,26.34,10.9,26.34,1
3482,200,8.2,57,1015,27.99,24.91,26.26,17.07,26.26,1
3483,190,8.8,86,1008,26.28,23.97,25.75,22.45,24.95,1
3484,190,4.6,61,1009,29.62,27.36,30.38,20.27,28.52,1
3485,220,4.1,44,1017,29.4,26.59,27.86,14.53,27.9,1
3486,60,3.6,89,1018,25.35,19.97,23.88,21.27,23.18,1
3487,240,6.2,62,1013,27.2,25.94,26.61,18.73,26.61,1
3488,350,4.6,33,1019,23.97,22.54,22.6,6.19,23.35,1
3489,340,5.1,33,1020,26.97,23.81,24.76,7.9,25.31,1
3490,240,4.6,31,1015,30.0,27.46,27.65,9.88,28.66,1
3491,230,9.8,55,1006,32.79,29.75,33.99,21.06,31.17,1
3492,330,8.8,48,1010,26.75,24.52,25.24,13.59,25.39,1
3493,20,2.6,66,1014,27.72,23.9,26.22,19.03,25.86,1
3494,190,6.2,62,1009,27.12,26.31,27.82,18.81,26.69,1
3495,350,5.1,35,1009,31.97,28.24,29.06,12.78,29.89,1
3496,90,4.6,75,1011,28.83,23.9,29.0,22.04,26.85,1
3497,200,6.2,57,1011,29.37,27.23,29.57,18.99,28.32,1
3498,40,5.1,75,1012,25.09,23.28,24.61,19.47,24.18,1
3499,80,5.7,84,1017,24.99,21.97,24.29,20.81,23.67,1
3500,60,5.1,89,1019,21.95,20.6,21.79,19.39,21.28,1
3501,70,4.1,89,1019,21.73,20.97,21.83,19.43,21.32,1
3502,60,4.1,79,1020,21.57,20.6,21.33,17.32,21.1,1
3503,130,3.6,61,1021,24.08,22.86,23.4,15.47,23.41,1
3504,200,8.2,55,1018,25.03,22.97,23.99,14.49,24.09,1
3505,190,8.8,66,1011,26.08,23.5,24.95,17.92,24.7,1
3506,230,6.2,60,1004,28.9,26.32,28.55,18.91,27.36,1
3507,300,5.1,38,1011,27.8,25.87,26.32,10.88,26.32,1
3508,120,3.1,46,1017,25.79,24.72,25.02,12.81,25.24,1
3509,190,5.7,44,1021,27.2,25.01,25.98,12.8,25.98,1
3510,210,4.6,90,1019,25.6,24.14,25.71,23.07,24.82,1
3511,230,6.2,63,1014,31.7,28.45,33.12,22.04,29.84,1
3512,230,7.2,67,1009,28.9,26.24,28.52,20.29,26.94,1
3513,60,4.1,89,1013,22.87,20.6,22.37,19.92,21.81,1
3514,280,4.1,48,1013,32.8,29.32,31.17,18.07,30.3,1
3515,0,2.1,64,1022,26.01,24.4,25.44,17.9,25.19,1
3516,200,8.2,81,1017,25.6,24.84,25.87,21.69,25.18,1
3517,330,4.6,51,1016,25.0,23.37,23.78,13.24,23.99,1
3518,240,5.1,44,1012,29.4,26.73,27.55,14.22,27.56,1
3519,70,4.1,84,1014,24.69,21.1,24.05,20.6,23.46,1
3520,170,4.6,53,1015,24.9,23.39,23.89,13.89,24.05,1
3521,140,3.6,81,1011,24.86,23.28,24.68,20.64,24.1,1
3522,340,6.2,43,1017,21.97,20.61,20.44,8.09,21.15,1
3523,240,4.6,41,1023,25.0,22.63,22.89,9.43,23.42,1
3524,200,5.1,54,1021,26.97,24.72,25.89,15.83,25.84,1
3525,210,7.2,62,1015,26.97,24.51,26.13,18.04,25.87,1
3526,310,2.6,49,1015,30.0,25.3,27.67,15.68,27.33,1
3527,130,2.6,67,1023,24.6,21.97,23.37,16.78,23.24,1
3528,150,4.1,73,1021,24.81,22.8,23.84,18.41,23.53,1
3529,350,5.7,40,1019,25.97,24.1,24.49,10.39,24.9,1
3530,110,2.1,74,1017,23.8,21.7,23.18,18.02,22.9,1
3531,230,6.7,64,1011,26.1,24.65,25.68,18.11,25.41,1
3532,280,2.1,84,1011,22.97,20.97,22.25,19.0,21.82,1
3533,100,2.6,83,1020,19.48,18.68,19.16,16.08,19.03,1
3534,110,2.6,79,1023,18.51,17.8,18.17,14.53,18.23,1
3535,40,4.1,72,1026,18.35,17.97,18.0,13.11,18.24,1
3536,20,9.3,87,1018,19.58,15.97,18.58,16.21,18.41,2
3537,50,4.1,98,1019,20.68,18.97,20.74,19.78,20.11,1
3538,70,3.6,98,1016,22.02,19.97,21.9,20.84,21.17,2
3539,100,3.1,95,1010,23.57,19.97,22.65,21.08,21.92,1
3540,280,5.1,51,1013,30.0,26.9,28.66,17.02,28.1,1
3541,120,4.6,89,1015,24.24,21.7,23.54,20.96,22.87,1
3542,310,4.1,36,1017,23.97,21.94,21.81,6.75,22.56,1
3543,140,3.6,67,1023,18.97,18.62,18.47,12.54,18.79,1
3544,200,6.7,65,1019,22.29,20.75,21.58,14.8,21.66,1
3545,340,7.2,59,1017,23.57,21.97,22.76,14.45,22.88,1
3546,160,4.6,64,1025,16.1,14.97,14.66,8.62,15.39,1
3547,180,6.2,63,1025,18.3,17.05,17.08,10.5,17.62,1
3548,190,5.7,74,1020,21.14,19.83,20.59,15.76,20.55,1
3549,190,4.1,81,1017,24.4,23.44,24.52,20.49,23.95,1
3550,140,3.1,100,1018,21.26,20.47,21.6,20.85,20.85,1
3551,180,1.5,89,1019,22.59,20.97,22.54,20.06,21.96,1
3552,300,3.1,40,1022,24.4,19.78,20.27,6.95,21.06,1
3553,160,2.6,73,1019,22.08,20.6,21.5,16.36,21.4,1
3554,30,8.8,72,1017,18.47,17.8,17.93,13.06,18.18,1
3555,330,5.7,41,1019,16.1,12.89,12.81,1.2,14.26,1
3556,360,3.6,37,1021,15.97,12.87,12.58,-0.28,14.14,1
3557,200,6.2,62,1018,16.1,15.18,14.82,8.34,15.59,1
3558,150,3.6,83,1015,17.97,16.99,17.27,14.41,17.32,1
3559,50,7.7,81,1026,14.7,13.88,13.9,11.09,14.3,1
3560,60,8.8,77,1033,13.97,12.94,12.87,9.51,13.46,1
3561,50,7.2,93,1029,13.97,13.09,13.51,12.55,13.66,2
3562,40,7.2,100,1023,13.77,12.43,13.15,13.17,13.17,2
3563,0,2.1,93,1018,13.93,12.97,13.48,12.52,13.63,1
3564,80,2.1,95,1020,15.32,14.85,15.18,14.34,15.13,1
3565,60,4.1,77,1029,12.97,11.46,11.39,8.2,12.11,1
3566,90,2.1,77,1027,12.97,10.58,10.66,7.56,11.45,1
3567,160,2.6,83,1026,16.1,13.66,14.17,11.65,14.5,1
3568,130,3.1,77,1024,17.2,15.63,15.77,12.06,16.09,1
3569,210,2.6,87,1017,18.97,17.97,18.58,16.21,18.41,1
3570,10,6.2,100,1017,11.75,9.97,10.76,10.99,10.99,2
3571,310,4.6,50,1026,11.1,9.1,8.42,0.11,10.05,1
3572,160,3.6,66,1031,12.2,10.07,9.77,4.81,10.9,1
3573,160,4.6,81,1025,13.97,12.6,12.7,10.02,13.21,1
3574,290,5.1,74,1016,17.97,16.56,16.59,12.25,16.91,1
3575,10,2.6,66,1028,11.1,8.36,8.46,3.71,9.75,1
3576,140,4.1,71,1028,10.97,8.77,7.48,4.62,9.61,1
3577,220,7.2,72,1014,17.97,16.42,16.81,12.08,17.16,1
3578,0,0.0,82,1012,19.28,17.97,18.68,15.49,18.62,1
3579,200,7.7,86,1010,19.4,18.55,19.18,16.59,18.98,1
3580,330,3.6,45,1018,21.1,17.31,17.51,6.3,18.44,1
3581,80,5.7,87,1022,14.53,13.97,14.1,12.21,14.34,1
3582,110,7.7,100,999,19.25,16.7,18.74,18.25,18.25,2
3583,260,10.8,70,993,8.52,7.65,3.32,2.82,7.95,2
3584,250,7.7,43,1007,12.2,11.1,10.03,-0.41,11.68,1
3585,270,7.2,44,1014,10.97,9.99,8.69,-1.13,10.44,1
3586,310,6.2,44,1023,6.34,5.37,1.99,-4.78,5.92,1
3587,320,5.1,48,1030,5.97,3.7,0.96,-4.72,4.74,1
3588,150,6.2,92,1028,7.52,6.21,3.28,5.73,6.94,2
3589,330,8.8,86,1017,7.69,6.97,3.14,5.26,7.45,1
3590,210,4.1,61,1011,12.97,11.87,11.12,4.96,12.25,1
3591,10,5.1,86,1012,11.12,9.97,9.84,8.25,10.49,2
3592,330,6.2,62,1025,6.1,4.36,1.36,-1.11,5.43,1
3593,190,2.6,76,1027,8.58,7.05,6.12,3.82,7.78,1
3594,80,1.5,83,1020,15.29,13.9,14.28,11.75,14.6,1
3595,290,5.7,87,1011,14.17,12.8,12.98,11.2,13.32,1
3596,320,4.1,41,1021,9.4,6.79,5.29,-4.07,7.83,1
3597,240,4.6,64,1019,10.97,8.83,7.4,3.25,9.72,1
3598,350,4.6,59,1027,8.3,7.57,5.21,0.45,7.96,1
3599,170,2.6,76,1028,6.1,4.01,2.79,1.11,4.98,1
3600,180,2.1,76,1015,10.0,7.61,7.69,4.79,8.78,1
3601,320,4.6,71,1011,12.97,11.39,11.19,6.98,12.07,2
3602,220,6.7,39,1007,10.0,9.28,6.5,-3.25,9.59,1
3603,320,9.3,39,1013,6.32,5.77,1.26,-6.03,6.12,1
3604,230,5.7,42,1019,6.45,5.43,2.12,-5.37,5.87,1
3605,270,5.7,37,1015,13.3,8.91,8.29,-3.36,10.24,1
3606,230,3.6,25,1016,13.3,9.3,8.41,-7.62,10.64,1
3607,50,8.8,100,1008,13.43,11.57,12.45,12.53,12.53,2
3608,260,6.2,81,1007,11.1,10.48,10.02,7.65,10.77,1
3609,330,7.7,74,1016,9.95,8.97,6.15,5.14,9.54,1
3610,10,2.1,72,1018,11.97,8.93,9.02,5.27,10.08,1
3611,90,2.1,100,1007,9.58,7.97,8.01,9.06,9.06,2
3612,250,11.8,64,993,4.01,2.97,-3.09,-2.49,3.34,1
3613,270,9.3,50,1002,1.3,0.63,-5.48,-7.33,1.0,1
3614,290,6.7,54,1016,2.67,1.97,-2.86,-5.38,2.28,1
3615,320,7.7,58,1025,3.3,1.36,-3.3,-4.58,2.24,1
3616,360,2.6,86,1026,6.1,4.08,3.34,3.29,5.44,2
3617,300,3.6,94,1023,7.5,5.92,4.39,5.98,6.88,1
3618,330,4.1,88,1016,6.42,5.64,3.12,4.24,6.07,1
3619,290,6.2,58,1017,4.4,2.94,-0.78,-3.31,3.75,1
3620,230,3.1,48,1022,6.1,-0.12,-0.79,-6.71,2.32,1
3621,170,8.8,100,1011,12.2,11.1,11.55,11.71,11.71,2
3622,80,6.7,100,1014,8.99,7.97,5.26,8.62,8.62,2
3623,270,5.7,56,1003,8.97,8.08,5.61,0.35,8.63,1
3624,230,4.6,57,1008,7.26,6.47,3.79,-0.97,6.82,1
3625,310,6.7,55,1017,4.2,3.6,-0.68,-3.75,3.98,1
3626,350,3.6,51,1023,2.2,-0.89,-3.32,-7.48,0.55,1
3627,270,7.7,80,1014,3.97,0.47,-3.69,-1.01,1.94,1
3628,90,2.1,74,1017,4.4,1.61,0.8,-1.13,2.89,1
3629,240,3.6,82,1017,5.97,3.25,1.45,1.67,4.47,1
3630,280,4.6,64,1010,3.5,2.31,-1.09,-2.87,2.89,1
3631,320,5.7,40,1020,-1.0,-1.92,-6.97,-11.9,-1.32,1
3632,330,4.6,41,1029,-3.8,-5.38,-10.09,-14.44,-4.36,1
3633,200,5.1,50,1031,0.0,-1.4,-5.73,-8.73,-0.6,1
3634,220,5.7,86,1009,3.3,0.23,-3.36,-0.49,1.53,1
3635,190,4.1,63,1019,3.35,2.28,-0.92,-3.14,2.79,1
3636,290,4.1,32,1013,0.97,-1.78,-5.26,-13.83,-0.74,1
3637,240,11.3,37,1011,-6.0,-7.03,-13.59,-17.6,-6.59,1
3638,230,4.1,46,1031,-7.03,-9.83,-14.8,-17.05,-8.49,1
3639,0,0.0,87,1013,0.0,-1.05,-0.44,-2.11,-0.44,1
3640,280,9.3,59,1020,5.0,3.97,-0.67,-2.35,4.66,1
3641,360,2.6,31,1040,-4.72,-6.98,-9.88,-18.65,-5.69,1
3642,190,5.1,70,1024,0.97,-1.09,-5.19,-4.43,-0.17,1
